ItemId;Description;Category;QtyAvailable;Price;SupplierItemId;ProductLine;Status;UPCBarcode;Primary Image;Thumbnail
GV-N5070EAGLE OC-12GD;GIGABYTE NVIDIA RTX5070 EAGLE OC 12GB GDDR7/ DP x3/ HDMI x1/ Support 8K.;nimage;1;13050;;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=GV-N5070EAGLE%20OC-12GD;https://api.mustek.co.za/customer/PartImage.ashx?partnum=GV-N5070EAGLE%20OC-12GD&thumb=true
HDMI-VGA;HDMI/MINI HDMI/MICRO HDMI TO VGA ADAPTOR W/AUDIO;nimage;1;50;HDMI-VGA;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=HDMI-VGA;https://api.mustek.co.za/customer/PartImage.ashx?partnum=HDMI-VGA&thumb=true
HTV08E;HDMI TO VGA ADAPTOR W/AUDIO;nimage;1;160;HTV08E;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=HTV08E;https://api.mustek.co.za/customer/PartImage.ashx?partnum=HTV08E&thumb=true
Huawei Nova Y72 Green;Dual SIM/ HMS/6.75' HD+/1600 x 720/8GB+128GB/ 8MP Front Camera/50MP+2MP Rear Camera/6000mAh battery EMUI 13;nimage;1;3900;;Huawei Device;Active;6,9421E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Huawei%20Nova%20Y72%20Green;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Huawei%20Nova%20Y72%20Green&thumb=true
Huawei Watch GT 5 41mm Black;41mm/1.32inch AMOLED / Black Fluoroelastomer Strap.Front case:Silver stainless steel. 323 mAh IP68;Gadgets > Accessories;1;3600;;Huawei Device;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Huawei%20Watch%20GT%205%2041mm%20Black;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Huawei%20Watch%20GT%205%2041mm%20Black&thumb=true
K50421EU;Kensington SmartFit Easy Riser Go Adjustable Ergonomic Laptop Riser and Cooling Stand for up to 12-14'' Laptops;Peripherals > Stands & cooling;1;220;K50421EU;Acer;Active;5,02825E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=K50421EU;https://api.mustek.co.za/customer/PartImage.ashx?partnum=K50421EU&thumb=true
L13 20VH0016ZA;Lenovo L13 13.3'': i5-1135G7/8GB Base DDR4/256GB SSD M.2 2280 NVMe /Win 10 Pro/1 YR CRI;nimage;1;15899;20VH0016ZA;Lenovo SMB;Active;1,95348E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=L13%2020VH0016ZA;https://api.mustek.co.za/customer/PartImage.ashx?partnum=L13%2020VH0016ZA&thumb=true
L5296 Printer;Epson 33ppm Mono 15ppm Colour A4 Print Scan Copy USB Wi-Fi/Wi-FiDirect Ethernet ADF incl 1 set of ink (2 x Black);nimage;1;4848;C11CJ65406;Epson;Active;8,71595E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=L5296%20Printer;https://api.mustek.co.za/customer/PartImage.ashx?partnum=L5296%20Printer&thumb=true
L6550 Printer;Epson 32ppm Mono 22ppm Colour A4 Print Scan Copy Fax USB Wi-Fi/Wi-FiDirect Ethernet AutoDuplexPrint&Scan ADF incl 1 set of ink;nimage;1;12520;C11CJ30403;Epson;Active;8,71595E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=L6550%20Printer;https://api.mustek.co.za/customer/PartImage.ashx?partnum=L6550%20Printer&thumb=true
Logitech Brio 105;Logitech Brio 105 - Webcam - Graphite - USB;Peripherals > Webcams;1;599;960-001592;Logitech;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Logitech%20Brio%20105;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Logitech%20Brio%20105&thumb=true
Logitech MK220;Logitech MK220 - Wireless Keyboard and Mouse combo - Black - USB;nimage;1;350;920-003161;Logitech;Active;5,09921E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Logitech%20MK220;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Logitech%20MK220&thumb=true
Logitech MX Brio 705;Logitech MX Brio 705 - Webcam - 4K Ultra HD - Slate - USB-C;Peripherals > Webcams;1;4255;960-001530;Logitech VC;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Logitech%20MX%20Brio%20705;https://api.mustek.co.za/customer/PartImage.ashx?partnum=Logitech%20MX%20Brio%20705&thumb=true
M17QF7-4G;Mecer Xpress Smartlife 10.1” Android11(GMS)/ SC9863 Octa-Core 1.6GHz/ 4GB/ 64GB/ 2M+5M/ 4G/ SIM/ 800x1280 IPS/ 6000mAh/ Folio/ Siliver.;nimage;1;1750;;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=M17QF7-4G;https://api.mustek.co.za/customer/PartImage.ashx?partnum=M17QF7-4G&thumb=true
M75n 11BS0000SA;M75n NANO R3 PRO 3300U 8GB DDR4 256GB SSD M.2 2280 WIN 10 PRO 3YR ONS;nimage;1;10367;11BS0000SA;Lenovo SMB;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=M75n%2011BS0000SA;https://api.mustek.co.za/customer/PartImage.ashx?partnum=M75n%2011BS0000SA&thumb=true
M90s 11TW000ESA;INTEL i7-12700 16GB 512GB SSD WIN11 PRO 3YR ONS;nimage;1;21304;11TW000ESA;Lenovo SMB;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=M90s%2011TW000ESA;https://api.mustek.co.za/customer/PartImage.ashx?partnum=M90s%2011TW000ESA&thumb=true
MB-MC1T0SA/APC;SAMSUNG 1TB EVO Plus microSDXC Memory Card  Read : up to 160MB/s Write : Lower than Read Speed* Read/Write speed with UHS-1 interface  Speed Class (U3  V30  A2)  Mobile phone  Smartphone  Tablet  etc;Storage Media > Micro SD;1;1679;MB-MC1T0SA/APC;Samsung Components;Active;8,8061E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MB-MC1T0SA%2fAPC;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MB-MC1T0SA%2fAPC&thumb=true
MC8M4;13-INCH MACBOOK AIR: APPLE M3 CHIP WITH 8-CORE CPU AND 10-CORE GPU  24GB  512GB SSD - SPACE GREY;Notebooks;1;26000;MC8M4ZE/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MC8M4;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MC8M4&thumb=true
MC9H4;15-INCH MACBOOK AIR: APPLE M3 CHIP WITH 8-CORE CPU AND 10-CORE GPU  24GB  512GB SSD - SPACE GREY;Notebooks;1;30500;MC9H4ZE/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MC9H4;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MC9H4&thumb=true
ME-1000-WPRU;MECER WINNER PRO 1000VA 2U ON-LINE RACKMOUNT UPS PF 0.8 - Battery Warranty 6 Months;nimage;1;3350;ME-1000-WPRU;Mecer Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=ME-1000-WPRU;https://api.mustek.co.za/customer/PartImage.ashx?partnum=ME-1000-WPRU&thumb=true
MK2C3;MAGIC KEYBOARD WITH TOUCH ID AND NUMERIC KEYPAD FOR MAC COMPUTERS WITH APPLE SILICON - INTERNATIONAL ENGLISH;nimage;1;3415;MK2C3Z/A;Apple;Active;1,94253E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MK2C3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MK2C3&thumb=true
MTJV3;AIRPODS PRO (2ND GENERATION) WITH MAGSAFE CASE (USB‑C);nimage;1;5016;MTJV3ZE/A;Apple;Active;1,95949E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MTJV3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MTJV3&thumb=true
MU-PG1T0B/WW;Samsung T9 Portable SSD 1 TB/ Transfer speed up to 2000 MB/s/ Write Speed to 1950 MB/s  USB 3.2 (Gen2x2  20Gbps) AES 256-bit hardware encryption  Windows®  macOS®  Android™ Compatible Colour: Black;Storage Media > External SSDs;1;2699;MU-PG1T0B/WW;Samsung Components;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PG1T0B%2fWW;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PG1T0B%2fWW&thumb=true
MU-PG4T0B/WW;Samsung T9 Portable SSD 4 TB/ Transfer speed up to 2000 MB/s/ Write Speed to 1950 MB/s  USB 3.2 (Gen2x2  20Gbps) AES 256-bit hardware encryption  Windows®  macOS®  Android™ Compatible Colour: Black;Storage Media > External SSDs;1;8199;MU-PG4T0B/WW;Samsung Components;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PG4T0B%2fWW;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PG4T0B%2fWW&thumb=true
MU-PH2T0S/WW;Samsung T5 EVO Portable SSD 2 TB/ Transfer speed up to 460 MB/s/ USB 3.2 (Gen1  5Gbps) backwards compatible  AES 256-bit hardware encryption  Windows®  macOS®  Android™ Compatible Colour: Black;Storage Media > External SSDs;1;3199;MU-PH2T0S/WW;Samsung Components;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PH2T0S%2fWW;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PH2T0S%2fWW&thumb=true
MU-PH8T0S/WW;Samsung T5 EVO Portable SSD 8 TB/ Transfer speed up to 460 MB/s/ USB 3.2 (Gen1  5Gbps) backwards compatible  AES 256-bit hardware encryption  Windows®  macOS®  Android™ Compatible Colour: Black;Storage Media > External SSDs;1;9999;MU-PH8T0S/WW;Samsung Components;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PH8T0S%2fWW;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MU-PH8T0S%2fWW&thumb=true
MVW23;11-INCH IPAD PRO WIFI + CELLULAR 256GB WITH STANDARD GLASS - SILVER;Mobile > Tablets;1;23783;MVW23QA/A;Apple;Active;1,95949E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MVW23;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MVW23&thumb=true
MVW43;11-INCH IPAD PRO WIFI + CELLULAR 512GB WITH STANDARD GLASS - SILVER;N/A Cell Phone;1;27717;MVW43QA/A;Apple;Active;1,95949E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MVW43;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MVW43&thumb=true
MVXR3;13-INCH IPAD PRO WIFI + CELLULAR 256GB WITH STANDARD GLASS - SPACE BLACK;Mobile > Tablets;1;29685;MVXR3QA/A;Apple;Active;1,95949E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MVXR3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MVXR3&thumb=true
MW2V3;14-INCH MACBOOK PRO: APPLE M4 CHIP WITH 10‑CORE CPU AND 10‑CORE GPU  16GB  1TB SSD - SPACE BLACK;Notebooks;1;35596;MW2V3ZE/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MW2V3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MW2V3&thumb=true
MW2W3;14-INCH MACBOOK PRO: APPLE M4 CHIP WITH 10‑CORE CPU AND 10‑CORE GPU  16GB  512GB SSD - SILVER;Notebooks;1;31640;MW2W3ZE/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MW2W3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MW2W3&thumb=true
MX2F3;14-INCH MACBOOK PRO: APPLE M4 PRO CHIP WITH 14‑CORE CPU AND 20‑CORE GPU  24GB  1TB SSD - SILVER;Notebooks;1;47461;MX2F3ZE/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MX2F3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MX2F3&thumb=true
MX303;16-INCH MACBOOK PRO: APPLE M4 MAX CHIP WITH 14‑CORE CPU AND 32‑CORE GPU  36GB  1TB SSD - SPACE BLACK;Notebooks;1;69124;MX303ZE/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MX303;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MX303&thumb=true
MX542;AIRTAG (4 PACK);nimage;1;2071;MX542ZE/A;Apple;Active;1,90199E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MX542;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MX542&thumb=true
MXK63;MAGIC MOUSE - BLACK MULTI-TOUCH SURFACE;nimage;1;2033;MXK63Z/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MXK63;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MXK63&thumb=true
MYND3;iPhone 16 Pro 128GB Black Titanium;N/A Cell Phone;1;21509;MYND3QN/A;Apple;Active;1,9595E+11;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MYND3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MYND3&thumb=true
MYQW3;APPLE PENCIL;nimage;1;2086;MYQW3ZM/A;Apple;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MYQW3;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MYQW3&thumb=true
MZ-V7S500BW;SAMSUNG 970 EVO Plus 500GB NVMe SSD - Read Speed up to 3500 MB/s/ Write Speed to up 3200 MB/s/ Random Read up to 480/000 IOPS/ R;Storage Media > Solid State Nvme Drives;1;1199;MZ-V7S500BW;Samsung Components;Active;8,80164E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MZ-V7S500BW;https://api.mustek.co.za/customer/PartImage.ashx?partnum=MZ-V7S500BW&thumb=true
NX.B19EA.006;"Acer TMP216-51G-564T 16""WUXGA SlimBezel IPS Intel Core i5-1335U 8 GB DDR4 Memory 512GB PCIe NVMe SSD NVIDIA® GeForce RTX 2050 4G-GDDR6 Micro SD card reader WIFI6E+BT Finger Print Reader HD TNR Camera HDD Upgrade Kit Windows 11 Pro 3 Year Onsite Warranty";nimage;1;18699;NX.B19EA.006;Acer;Active;4,71112E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=NX.B19EA.006;https://api.mustek.co.za/customer/PartImage.ashx?partnum=NX.B19EA.006&thumb=true
NX.B3XEA.00E;"Acer TravelMate TMP214-55-TCO-534U 14"" WUXGA IPS LTE i5-1335U 8 GB DDR4 Memory (1x extra Dimm slot) 512GB PCIe NVMe SSD Micro SD card reader WIFI6E+BT Acer PBA FPR FHD IR camera 50Wh Li-ion battery 65W PRIMETEK Sim Card Ejector with Packing Win11 Pro 3 Years On Site";Notebooks;1;16309;NX.B3XEA.00E;Acer;Active;4,71112E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=NX.B3XEA.00E;https://api.mustek.co.za/customer/PartImage.ashx?partnum=NX.B3XEA.00E&thumb=true
PCE9901-2S1P;PCIe 2 PORT SERIAL+1 PORT PARALLEL W/LP BRACKET.;Desktop Components > Expansion & Pcie Adapters > PCI-E Cards;1;380;PCE9901-2S1P;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PCE9901-2S1P;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PCE9901-2S1P&thumb=true
PE-8N00-00;ALTAI PoE injector for A8n;nimage;1;400;;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PE-8N00-00;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PE-8N00-00&thumb=true
PNY QNVS315-DVI;NVIDIA® Quadro NVS315 1GB DDR3 2DVI LP;nimage;1;990;PNY QNVS315-DVI;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY%20QNVS315-DVI;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY%20QNVS315-DVI&thumb=true
PNY_RTX A4000;PNY nVIDIA QUADRO RTX A4000 16GB GDDR6 ECC DP1.4a x4 (1 x Virtual Link).;nimage;1;21890;;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY_RTX%20A4000;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY_RTX%20A4000&thumb=true
PNY_RTXA2000-12GB-PB;PNY NVIDIA QUADRO RTX A2000 PCI-Express 4.0 x16/ 12GB GDDR6 192-bit/ 4x Mini DP 1.4a : LOW PROFILE/ 70W;nimage;1;11860;;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY_RTXA2000-12GB-PB;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY_RTXA2000-12GB-PB&thumb=true
PNY_T1000-PB;PNY NVIDIA QUADRO T1000 PCI-Express 3.0 x16 / LP/ 4 GB GDDR6 128-bit/ 4x Mini DP 1.4 : LOW PROFILE/ 50W;nimage;1;7860;;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY_T1000-PB;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PNY_T1000-PB&thumb=true
PRESTIGE 13EVO A13M-049ZA;MSI PRESTIGE 13EVO A13M-049ZA / INTEL I7-1360P / LPDDR5 16GB (ONBOARD) / 1TB NVME SSD / IRIS XE / 13.3'' FHD+ 16:10 IPS / W11 HOME / BAG;Notebooks;1;25249;PRESTIGE 13EVO A13M-049ZA-SG71360P16GXXDX11SH;MSI;Active;4,71138E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PRESTIGE%2013EVO%20A13M-049ZA;https://api.mustek.co.za/customer/PartImage.ashx?partnum=PRESTIGE%2013EVO%20A13M-049ZA&thumb=true
RAPOO EV250;EV250 - Ergo  wireless optical mouse;nimage;1;305;;RAPOO;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20EV250;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20EV250&thumb=true
RAPOO K2800;K2800 - Wireless keyboard with trackpad;Peripherals > Keyboards;1;675;;RAPOO;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20K2800;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20K2800&thumb=true
RAPOO M760L - Black;RAPOO / M760L - Large  multi-mode wireless mouse  Black;Peripherals > Mouses;1;1099;;RAPOO;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20M760L%20-%20Black;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20M760L%20-%20Black&thumb=true
RAPOO M760L - Pale Grey;RAPOO / M760L - Large  multi-mode wireless mouse  Pale grey;Peripherals > Mouses;1;1099;;RAPOO;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20M760L%20-%20Pale%20Grey;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20M760L%20-%20Pale%20Grey&thumb=true
RAPOO MT760M - Black;RAPOO / MT760M - Multi- mode Wireless Mouse;Peripherals > Mouses;1;1029;;RAPOO;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20MT760M%20-%20Black;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20MT760M%20-%20Black&thumb=true
RAPOO X260s;X260s - Wireless optical keyboard and mouse combo;Peripherals > Keyboards > Keyboard Combos;1;455;;RAPOO;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20X260s;https://api.mustek.co.za/customer/PartImage.ashx?partnum=RAPOO%20X260s&thumb=true
S015337;Epson Black Ribbon for LQ-590II / LQ-590IIN Single;nimage;1;118;C13S015337;Epson;Active;10343605480;https://api.mustek.co.za/customer/PartImage.ashx?partnum=S015337;https://api.mustek.co.za/customer/PartImage.ashx?partnum=S015337&thumb=true
SAMSUNG HG65AU800;SAMSUNG HOSPITALITY DISPLAY  UHD UPSCALING/ UHD DIMMING/ 3-SIDE BEZEL-LESS DESIGN/ MOBILE MIRRORING/ SWIVEL STAND;nimage;1;9499;HG65AU800EEXEN;Samsung Display;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SAMSUNG%20HG65AU800;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SAMSUNG%20HG65AU800&thumb=true
SAMSUNG LS32D390GA;SAMSUNG LS32D390GA  32'' (16:9) - CURVED - BLACK - 1500R/ 1920X1080/ 3000:1/ 4ms (GTG)/ 100 Hz/ 178°/178°/ 1x HDMI  1x DisplayPort;Peripherals > Monitors;1;3199;LS32D390GAUXEN;Samsung Components;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SAMSUNG%20LS32D390GA;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SAMSUNG%20LS32D390GA&thumb=true
SAMSUNG QM98C;"SAMSUNG 98"" PROFESSIONAL DISPLAY - 4K UHD  24/7 USAGE  500NIT BRIGHTNESS  SOC MEDIA PLAYER: SSSP 9";nimage;1;112499;LH98QMCEBGCXEN;Samsung Display;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SAMSUNG%20QM98C;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SAMSUNG%20QM98C&thumb=true
ScanSnap iX1400;Ricoh A4 ScanSnap 40ppm/80ipm Duplex ADF USB3.2 LED Desktop Scanner;Printers;1;8541;PA03820-B001;Ricoh;Active;4,93976E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=ScanSnap%20iX1400;https://api.mustek.co.za/customer/PartImage.ashx?partnum=ScanSnap%20iX1400&thumb=true
ScanSnap iX1600;Ricoh A4 ScanSnap 40ppm/80ipm Duplex ADF Touchscreen Wi-Fi USB3.2 LED Desktop Scanner;Printers;1;11091;PA03770-B401;Ricoh;Active;4,93976E+12;https://api.mustek.co.za/customer/PartImage.ashx?partnum=ScanSnap%20iX1600;https://api.mustek.co.za/customer/PartImage.ashx?partnum=ScanSnap%20iX1600&thumb=true
SM-S938;"Samsung Galaxy S25 Ultra 5G 12GB +256GB INT 6.9"" DS TITANIUM BLACK";N/A Cell Phone;1;23579;SM-S938BZKOAFA;Samsung IM;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SM-S938;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SM-S938&thumb=true
SN-208FB;SAMSUNG SLIM DVD-RW SUPERMULTI DRIVE - OEM;nimage;1;190;SN-208FB/BEBE;Mecer;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SN-208FB;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SN-208FB&thumb=true
SOL-BB-M1 Cable;PV Connection kit 10m/ 20A DC circuit breaker/ MC4 connectors + MC4 branch pair to connect 2X 160W PV panels in parallel;nimage;1;2030;;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-BB-M1%20Cable;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-BB-M1%20Cable&thumb=true
SOL-B-DC-BATT-PROTECT;Battery Protection box. 1X 125A DC CB and 1X 125A Striker pin fuse. Fuse connected to positive terminal.;nimage;1;3760;;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-B-DC-BATT-PROTECT;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-B-DC-BATT-PROTECT&thumb=true
SOL-B-L-P5000;Pylon UP5000 4.8kWh Li-Ion Solar Battery 48V;nimage;1;20000;;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-B-L-P5000;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-B-L-P5000&thumb=true
SOL-Cable 100M-4;4mm Solar Cable 100M  Colour BLACK;nimage;1;1240;SOL-Cable 100M-4;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20100M-4;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20100M-4&thumb=true
SOL-Cable 100M-4-R;Solar Cable 4mm  100M Length Red;nimage;1;1240;SOL-Cable 100M-4-R;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20100M-4-R;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20100M-4-R&thumb=true
SOL-Cable 100M-6;6mm Solar Cable  100M  Colour BLACK;nimage;1;1742;L-Cable 100M-6MM;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20100M-6;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20100M-6&thumb=true
SOL-Cable 500M-4-B;4mm Solar Cable BLACK  500M Drum;nimage;1;6200;SOL-Cable 500M-4-B;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-4-B;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-4-B&thumb=true
SOL-Cable 500M-4-R;4mm Solar Cable RED 500M Drum;nimage;1;6200;73040001500LU;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-4-R;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-4-R&thumb=true
SOL-Cable 500M-6;SolarCable 500Meters  6mm²  Colour  BLACK;nimage;1;8450;SOL-Cable 500M-6;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-6;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-6&thumb=true
SOL-Cable 500M-6-R;500M Drum 6mm Solar Cable  RED;nimage;1;8450;SOL-Cable 500M-6-R;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-6-R;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-Cable%20500M-6-R&thumb=true
SOL-I-AX-CB4;4 PV String Combiner Box with Surge Protection;nimage;1;4400;SOL-I-AX-CB4;Sustainable Energy;Active;;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-I-AX-CB4;https://api.mustek.co.za/customer/PartImage.ashx?partnum=SOL-I-AX-CB4&thumb=true
